0.4, 1.001, -0.101
0.4, 1.301, -0.145
0.4, 0.301, -0.092
0.5, 0.101, -0.068
0.4, 1.401, -0.154
0.3, 0.101, -0.127
0.3, 0.601, -0.086
0.4, 1.201, -0.153
0.3, 0.301, -0.098
0.4, 0.401, -0.132
0.4, 0.201, -0.08
0.4, 1.901, -0.12
0.6, 1.701, -0.163
0.5, 0.801, -0.153
0.4, 1.601, -0.119
0.4, 0.801, -0.148
0.5, 1.901, -0.237
0.3, 0.401, -0.076
0.4, 1.101, -0.12
0.3, 0.701, -0.086
0.5, 1.801, -0.218
0.5, 1.101, -0.139
0.6, 1.501, -0.169
0.5, 1.201, -0.158
0.5, 0.201, -0.117
0.5, 1.401, -0.155
0.5, 1.501, -0.161
0.7, 1.701, -0.134
0.5, 1.601, -0.238
0.4, 0.901, -0.102
0.6, 1.101, -0.166
0.4, 0.601, -0.102
0.5, 0.001, -0.064
0.5, 0.401, -0.131
0.4, 0.501, -0.107
0.5, 0.701, -0.102
0.5, 0.901, -0.066
0.5, 1.001, -0.144
0.6, 1.601, -0.151
0.5, 1.701, -0.112
0.5, 0.601, -0.172
0.5, 1.301, -0.125
0.5, 0.301, -0.11
0.6, 1.301, -0.164
0.4, 0.701, -0.099
0.6, 1.001, -0.147
0.6, 0.201, -0.094
0.6, 0.801, -0.157
0.5, 0.501, -0.125
0.6, 0.301, -0.085
0.6, 1.201, -0.118
0.6, 0.901, -0.087
0.7, 0.001, -0.087
0.7, 1.101, -0.164
0.7, 0.701, -0.079
0.6, 0.701, -0.081
0.8, 1.701, -0.236
0.6, 0.501, -0.124
0.6, 1.901, -0.167
0.6, 0.101, -0.069
0.6, 1.401, -0.123
0.7, 1.901, -0.266
0.7, 0.801, -0.111
0.6, 0.401, -0.148
0.8, 1.601, -0.169
0.7, 0.901, -0.108
0.7, 0.601, -0.078
0.8, 0.201, -0.107
0.8, 1.201, -0.137
0.7, 0.301, -0.182
0.6, 1.801, -0.214
0.7, 1.201, -0.114
0.7, 1.401, -0.143
0.8, 0.801, -0.177
0.7, 0.201, -0.093
0.7, 1.501, -0.09
0.8, 1.901, -0.334
0.6, 0.601, -0.103
0.7, 1.601, -0.211
0.6, 0.001, -0.105
0.7, 0.101, -0.091
0.8, 1.301, -0.132
0.8, 1.101, -0.167
0.7, 1.001, -0.125
0.7, 0.501, -0.109
0.7, 1.301, -0.181
0.7, 0.401, -0.083
0.8, 0.001, -0.107
0.7, 1.801, -0.183
0.8, 1.501, -0.107
0.8, 0.601, -0.122
0.8, 1.801, -0.128
0.8, 1.001, -0.096
0.8, 0.101, -0.061
0.8, 0.401, -0.084
0.8, 1.401, -0.182
0.9, 1.701, -0.178
1.0, 0.101, -0.093
0.8, 0.501, -0.062
0.9, 1.801, -0.179
0.9, 0.201, -0.098
0.9, 1.901, -0.214
0.9, 0.901, -0.105
0.9, 1.401, -0.192
0.9, 1.101, -0.09
0.9, 0.701, -0.093
0.8, 0.901, -0.07
0.9, 1.601, -0.209
0.9, 0.501, -0.073
0.8, 0.301, -0.052
0.9, 0.001, -0.134
0.9, 0.301, -0.101
0.9, 0.601, -0.092
1.0, 1.801, -0.219
0.8, 0.701, -0.072
0.9, 1.301, -0.106
0.9, 0.401, -0.11
0.9, 1.201, -0.133
1.0, 1.001, -0.075
1.0, 0.001, -0.134
1.0, 1.501, -0.176
0.9, 1.501, -0.132
1.0, 0.801, -0.183
1.0, 1.201, -0.163
0.9, 0.801, -0.14
0.9, 0.101, -0.112
0.9, 1.001, -0.133
1.0, 1.701, -0.152
1.0, 0.401, -0.104
1.0, 0.301, -0.083
1.0, 0.901, -0.127
1.0, 1.101, -0.199
1.0, 1.401, -0.166
1.0, 0.601, -0.07
1.0, 1.301, -0.131
1.0, 0.501, -0.159
1.0, 0.201, -0.087
1.0, 0.701, -0.16
1.0, 1.601, -0.134
1.0, 1.901, -0.104
